Time,Total_Candles,Gaps,Win_Feed_P50,Win_Feed_P99,Win_Feed_P999,Win_Feed_Max,Win_Int_P50,Win_Int_P99,Win_Int_P999,Win_Int_Max,Win_Aud_P50,Win_Aud_P99,Win_Aud_P999,Win_Aud_Max,Glb_Feed_P50,Glb_Feed_P99,Glb_Feed_P999,Glb_Feed_Max,Glb_Int_P50,Glb_Int_P99,Glb_Int_P999,Glb_Int_Max,Glb_Aud_P50,Glb_Aud_P99,Glb_Aud_P999,Glb_Aud_Max
2026-01-22 16:05:37,1380221,0,8.54726e+06,1.5826e+08,1.60155e+08,2.23064e+08,1596,11140,30755,56600,876,3233,18412,50322,8.597e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33300,6.07662e+06
2026-01-22 16:15:37,1390331,0,8.56553e+06,1.58146e+08,1.59636e+08,1.60679e+08,1426,11120,40441,107631,905,3283,32050,99075,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33300,6.07662e+06
2026-01-22 16:25:37,1404059,0,8.49224e+06,1.57778e+08,1.59453e+08,1.6202e+08,1355,11083,44864,110041,941,3332,33513,107891,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33300,6.07662e+06
2026-01-22 16:35:37,1412906,0,8.58548e+06,1.58364e+08,1.60091e+08,1.63219e+08,1520,11368,30075,60856,870,3284,33202,88561,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33300,6.07662e+06
2026-01-22 16:45:37,1420668,0,8.60332e+06,1.58223e+08,1.59918e+08,1.61403e+08,1371,11053,30564,453441,905,3266,32986,70570,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33300,6.07662e+06
2026-01-22 16:55:37,1428529,0,8.56447e+06,1.58222e+08,1.59677e+08,1.66698e+08,1538,10973,36206,79374,900,3326,18994,47480,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33200,6.07662e+06
2026-01-22 17:05:37,1434887,0,8.66364e+06,1.58228e+08,1.5966e+08,1.60598e+08,1679,12653,49160,101595,871,3409,60377,134500,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33300,6.07662e+06
2026-01-22 17:15:37,1442659,0,8.53013e+06,1.5824e+08,1.60181e+08,1.62625e+08,1474,11254,32523,115328,862,3363,68330,170960,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33400,6.07662e+06
2026-01-22 17:25:37,1448696,0,8.50437e+06,1.58715e+08,1.59998e+08,1.60326e+08,1707,11580,45724,142167,870,3276,21333,59960,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33300,6.07662e+06
2026-01-22 17:35:37,1454062,0,8.50106e+06,1.5849e+08,1.60196e+08,1.60845e+08,1795,12419,34841,45550,841,3147,32956,111733,8.594e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,43900,608788,800,4100,33300,6.07662e+06
2026-01-22 17:45:37,1458187,0,8.68732e+06,1.58754e+08,1.60178e+08,1.77371e+08,1883,11299,45781,94163,847,3244,24411,49514,8.594e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33300,6.07662e+06
2026-01-22 17:55:37,1465474,0,8.50355e+06,1.58288e+08,1.59795e+08,1.60289e+08,1573,11582,26259,63229,867,3178,21617,114655,8.594e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,43800,608788,800,4100,33300,6.07662e+06
2026-01-22 18:05:37,1471803,0,8.73091e+06,1.58329e+08,1.59835e+08,1.61002e+08,1513,11915,49611,80674,867,3490,19028,39531,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,43900,608788,800,4100,33200,6.07662e+06
2026-01-22 18:15:37,1476234,0,8.76488e+06,1.5856e+08,1.59895e+08,1.6106e+08,1816,12851,41150,106391,822,3231,31524,129760,8.595e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,43800,608788,800,4100,33200,6.07662e+06
2026-01-22 18:25:37,1482552,0,8.78633e+06,1.58474e+08,1.60163e+08,1.69302e+08,1420,11090,42070,73999,871,3325,35435,79299,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,43800,608788,800,4100,33200,6.07662e+06
2026-01-22 18:35:37,1486274,0,8.69912e+06,1.58681e+08,1.60725e+08,1.62264e+08,2231,14248,50054,57356,792,3143,41163,72648,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,43900,608788,800,4100,33200,6.07662e+06
2026-01-22 18:45:37,1491311,0,8.62522e+06,1.5851e+08,1.60001e+08,1.64017e+08,1436,12000,49347,66611,869,3230,20614,55439,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33200,6.07662e+06
2026-01-22 18:55:37,1497063,0,8.59183e+06,1.58406e+08,1.59964e+08,1.63385e+08,1628,11836,63051,77704,878,3346,26376,51845,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33100,6.07662e+06
2026-01-22 19:05:37,1503448,0,8.5865e+06,1.58106e+08,1.59771e+08,1.60622e+08,1612,12809,50614,111773,852,3160,20231,43535,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33100,6.07662e+06
2026-01-22 19:15:37,1507872,0,8.68172e+06,1.5839e+08,1.5984e+08,1.60543e+08,1869,12626,29884,61564,853,3276,48450,95703,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33100,6.07662e+06
2026-01-22 19:25:37,1511848,0,8.70044e+06,1.58679e+08,1.60806e+08,1.62368e+08,1966,11642,32799,94188,831,3349,18553,64458,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33000,6.07662e+06
2026-01-22 19:35:37,1515695,0,8.59159e+06,1.58542e+08,1.60525e+08,1.65883e+08,1832,12806,50222,63512,774,2794,7248,46133,8.596e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33000,6.07662e+06
2026-01-22 19:45:37,1520869,0,8.75783e+06,1.58608e+08,1.60197e+08,1.6094e+08,1555,11903,29125,74385,797,3262,73283,178091,8.597e+06,1.58e+08,1.597e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 19:55:37,1526436,0,8.61262e+06,1.58223e+08,1.60147e+08,1.62061e+08,1383,11751,27401,62359,862,3165,23364,52527,8.597e+06,1.581e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33100,6.07662e+06
2026-01-22 20:05:37,1530982,0,8.81918e+06,1.5849e+08,1.59991e+08,1.60227e+08,1480,12323,44493,105443,854,3301,41833,77899,8.598e+06,1.581e+08,1.597e+08,2.23064e+08,1400,11500,44000,608788,800,4100,33100,6.07662e+06
2026-01-22 20:15:37,1535170,0,8.60778e+06,1.58418e+08,1.60089e+08,1.61193e+08,1647,14624,91210,136133,829,3336,41185,692178,8.598e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 20:25:37,1538561,0,8.62894e+06,1.58795e+08,1.60398e+08,1.60864e+08,2159,12554,53515,81594,765,3451,47295,82168,8.598e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 20:35:37,1542811,0,8.7829e+06,1.58597e+08,1.60523e+08,1.63898e+08,2011,13504,54702,126670,791,3960,35634,98057,8.598e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 20:45:37,1547085,0,8.5958e+06,1.58238e+08,1.60138e+08,1.60869e+08,1731,11887,35756,57796,795,3427,37348,135882,8.598e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 20:55:37,1550470,0,8.69935e+06,1.58703e+08,1.60059e+08,1.64391e+08,2162,12076,60020,77623,784,3648,41061,121296,8.598e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 21:05:37,1555135,0,8.68878e+06,1.58335e+08,1.60053e+08,1.6127e+08,1671,11753,53663,120914,944,4605,14211,718005,8.599e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 21:15:37,1557657,0,9.21834e+06,1.58435e+08,1.60087e+08,1.62031e+08,1849,11649,23184,41443,831,4417,15026,27886,8.599e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 21:25:37,1560098,0,8.7103e+06,1.58322e+08,1.59922e+08,1.60225e+08,1568,13079,44901,59175,1111,5376,60872,76222,8.599e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 21:35:37,1562304,0,8.77129e+06,1.58801e+08,1.60259e+08,2.10857e+08,1469,11903,38525,56750,750,2869,13936,29332,8.6e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 21:45:37,1564412,0,8.70514e+06,1.58666e+08,1.60599e+08,1.62098e+08,1723,12501,32417,40373,793,3238,9918,46709,8.6e+06,1.581e+08,1.598e+08,2.23064e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 21:55:37,1566658,0,8.8071e+06,1.58784e+08,1.59946e+08,6.33131e+08,1679,13692,49831,62583,821,3323,18047,56747,8.6e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44100,608788,800,4100,33200,6.07662e+06
2026-01-22 22:05:37,1569353,0,9.15729e+06,1.58763e+08,1.6033e+08,1.61791e+08,1745,12457,41139,52859,798,3440,10841,75392,8.601e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44100,608788,800,4100,33100,6.07662e+06
2026-01-22 22:15:37,1571907,0,8.99105e+06,1.58569e+08,1.60751e+08,1.64963e+08,2259,26302,84934,94651,779,7479,74176,75325,8.601e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 22:25:37,1573987,0,9.0573e+06,1.58455e+08,1.59342e+08,1.60735e+08,2019,13731,63987,88226,816,3231,7803,27060,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44300,608788,800,4100,33200,6.07662e+06
2026-01-22 22:35:37,1576085,0,8.83408e+06,1.58812e+08,1.60124e+08,1.60507e+08,2017,15825,51915,52925,853,3693,20575,31851,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44300,608788,800,4100,33200,6.07662e+06
2026-01-22 22:45:37,1577650,0,8.89652e+06,1.58573e+08,1.60193e+08,1.61241e+08,2795,12205,22536,31697,744,3574,14704,15934,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44300,608788,800,4100,33200,6.07662e+06
2026-01-22 22:55:37,1579568,0,8.44028e+06,1.58609e+08,1.59759e+08,1.60054e+08,1620,15211,80624,99658,767,3426,40257,59047,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44300,608788,800,4100,33200,6.07662e+06
2026-01-22 23:05:37,1582753,0,8.3227e+06,1.58393e+08,1.59782e+08,1.61526e+08,1754,11828,36518,45242,870,3539,34895,40760,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11500,44300,608788,800,4100,33200,6.07662e+06
2026-01-22 23:15:37,1585322,0,8.57658e+06,1.58576e+08,1.60629e+08,1.62522e+08,2491,14067,42466,53022,840,3395,37570,51073,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44300,608788,800,4100,33200,6.07662e+06
2026-01-22 23:25:37,1586880,0,9.49421e+06,1.58816e+08,1.60118e+08,1.60703e+08,2811,12557,33950,39379,785,4537,19147,32560,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44200,608788,800,4100,33200,6.07662e+06
2026-01-22 23:35:37,1589302,0,8.78588e+06,1.58326e+08,1.59694e+08,1.59883e+08,1746,11506,67727,102693,802,3256,8612,19456,8.602e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44300,608788,800,4100,33100,6.07662e+06
2026-01-22 23:45:37,1590541,0,9.25631e+06,1.58436e+08,1.59944e+08,1.60193e+08,3694,14316,50425,55647,666,3097,39070,51641,8.603e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44300,608788,800,4100,33100,6.07662e+06
2026-01-22 23:55:37,1591747,0,9.22305e+06,1.58757e+08,1.60205e+08,1.61566e+08,3004,12003,29887,53426,679,3864,8942,16104,8.603e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44300,608788,800,4100,33100,6.07662e+06
2026-01-23 00:05:37,1593401,0,9.08301e+06,1.58888e+08,1.60271e+08,1.61203e+08,2709,17328,112667,118490,731,4663,36373,45698,8.603e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44300,608788,800,4100,33100,6.07662e+06
2026-01-23 00:15:37,1594985,0,9.65035e+06,1.59032e+08,1.61127e+08,1.87297e+08,2790,12576,43075,56973,975,4841,74493,84214,8.604e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44300,608788,800,4100,33200,6.07662e+06
2026-01-23 00:25:37,1597068,0,8.9283e+06,1.5916e+08,1.60563e+08,1.65533e+08,1873,15714,60665,93763,1183,6914,31511,34702,8.604e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44400,608788,800,4100,33100,6.07662e+06
2026-01-23 00:35:37,1598687,0,9.21717e+06,1.58896e+08,1.6093e+08,1.61726e+08,2536,12631,82591,102278,1094,8157,61462,93850,8.605e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44400,608788,800,4100,33200,6.07662e+06
2026-01-23 00:45:37,1600252,0,9.10526e+06,1.59073e+08,1.5998e+08,1.60163e+08,2254,12467,26958,75524,1069,5752,63223,117157,8.605e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44400,608788,800,4100,33200,6.07662e+06
2026-01-23 00:55:37,1601883,0,9.20333e+06,1.58606e+08,1.59809e+08,1.61206e+08,3300,15323,43745,61297,738,5900,47728,53792,8.605e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44400,608788,800,4100,33200,6.07662e+06
2026-01-23 01:05:37,1604005,0,9.70422e+06,1.58822e+08,1.60065e+08,1.605e+08,2727,15224,47942,64080,732,3545,33811,74307,8.606e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44400,608788,800,4100,33200,6.07662e+06
2026-01-23 01:15:37,1606023,0,8.95648e+06,1.58654e+08,1.59398e+08,1.60185e+08,2613,14490,39712,59942,762,3341,40940,92346,8.606e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44400,608788,800,4100,33200,6.07662e+06
2026-01-23 01:25:37,1607623,0,9.17974e+06,1.58768e+08,1.60065e+08,1.64988e+08,3563,15260,79295,83933,688,7651,66504,83675,8.606e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44500,608788,800,4100,33300,6.07662e+06
2026-01-23 01:35:37,1610812,0,8.82634e+06,1.5886e+08,1.60054e+08,1.61141e+08,1781,14362,71808,98059,805,4292,79077,105664,8.607e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44600,608788,800,4100,33400,6.07662e+06
2026-01-23 01:45:37,1613234,0,9.23693e+06,1.58743e+08,1.60417e+08,1.69382e+08,2471,16898,73852,114260,725,5499,66004,178775,8.608e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44600,608788,800,4100,33500,6.07662e+06
2026-01-23 01:55:37,1614936,0,1.03375e+07,1.58895e+08,1.59953e+08,1.60164e+08,5355,19410,56439,75992,684,3503,51429,72539,8.608e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44600,608788,800,4100,33500,6.07662e+06
2026-01-23 02:05:37,1619035,0,8.6791e+06,1.58509e+08,1.60111e+08,1.63813e+08,1980,17342,81531,174650,820,6459,108809,330160,8.608e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44700,608788,800,4100,33800,6.07662e+06
2026-01-23 02:15:37,1621441,0,9.57946e+06,1.58969e+08,1.60086e+08,1.6037e+08,2703,15973,57548,113068,711,7492,74042,347534,8.609e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44700,608788,800,4100,33900,6.07662e+06
2026-01-23 02:25:37,1622907,0,1.3645e+07,1.58916e+08,1.59997e+08,1.62576e+08,6277,16124,67847,78177,680,3384,165638,211060,8.61e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44700,608788,800,4100,33900,6.07662e+06
2026-01-23 02:35:37,1624680,0,9.71419e+06,1.58901e+08,1.60802e+08,1.70247e+08,4311,13585,139144,144337,688,7273,161560,162893,8.61e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44700,608788,800,4100,34100,6.07662e+06
2026-01-23 02:45:37,1626421,0,9.35242e+06,1.58744e+08,1.60524e+08,1.66515e+08,2763,11940,39929,106859,738,5876,18586,34573,8.611e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44700,608788,800,4100,34100,6.07662e+06
2026-01-23 02:55:37,1627915,0,1.10788e+07,1.58857e+08,1.61138e+08,1.94726e+08,5532,15230,67108,144181,663,5457,66926,70976,8.612e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44800,608788,800,4100,34200,6.07662e+06
2026-01-23 03:05:37,1629754,0,1.00217e+07,1.58892e+08,1.60839e+08,1.60917e+08,4229,21066,62336,119080,658,3968,101830,108004,8.612e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44800,608788,800,4100,34300,6.07662e+06
2026-01-23 03:15:37,1631491,0,1.05919e+07,1.58926e+08,1.60037e+08,1.60379e+08,5137,21289,173579,179105,665,14144,162253,162717,8.613e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44900,608788,800,4100,34400,6.07662e+06
2026-01-23 03:25:37,1633414,0,9.73464e+06,1.5899e+08,1.68305e+08,1.68839e+08,2976,16269,54737,80223,817,5595,95387,108424,8.614e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44900,608788,800,4100,34400,6.07662e+06
2026-01-23 03:35:37,1634820,0,2.28621e+07,1.58864e+08,1.60475e+08,1.60633e+08,5621,17042,47418,92184,788,5031,42056,57602,8.614e+06,1.581e+08,1.598e+08,6.33131e+08,1400,11600,44900,608788,800,4100,34400,6.07662e+06
2026-01-23 03:45:37,1636127,0,1.37382e+07,1.58748e+08,1.59621e+08,1.60032e+08,6066,17164,40518,58540,653,3123,37431,37643,8.615e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11600,44900,608788,800,4100,34400,6.07662e+06
2026-01-23 03:55:37,1637324,0,1.39907e+07,1.59088e+08,1.61923e+08,1.73474e+08,5987,20642,52132,68847,670,3745,56420,62782,8.616e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11600,44900,608788,800,4100,34500,6.07662e+06
2026-01-23 04:05:37,1638502,0,1.42783e+07,1.59022e+08,1.62293e+08,1.74608e+08,5806,16516,55323,328961,654,5518,56667,107107,8.616e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11600,44900,608788,800,4100,34600,6.07662e+06
2026-01-23 04:15:37,1642348,0,8.78072e+06,1.58351e+08,1.60077e+08,1.77839e+08,1723,25775,71008,97428,950,32132,121858,266524,8.616e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11600,45000,608788,800,4100,35100,6.07662e+06
2026-01-23 04:25:37,1644834,0,9.3145e+06,1.58617e+08,1.59998e+08,1.60284e+08,3993,21957,69630,92671,810,7706,44074,102965,8.617e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45100,608788,800,4100,35100,6.07662e+06
2026-01-23 04:35:37,1646975,0,9.17468e+06,1.58743e+08,1.60305e+08,1.63021e+08,2861,15500,54651,61395,844,7480,113027,297155,8.618e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45100,608788,800,4100,35300,6.07662e+06
2026-01-23 04:45:37,1649227,0,9.72572e+06,1.58573e+08,1.59845e+08,1.60336e+08,2715,14677,29613,52324,792,5680,11882,64871,8.618e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45100,608788,800,4100,35200,6.07662e+06
2026-01-23 04:55:37,1651721,0,9.14588e+06,1.58613e+08,1.6001e+08,1.60796e+08,2988,21023,73935,79636,774,9847,57719,61178,8.619e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45300,608788,800,4200,35400,6.07662e+06
2026-01-23 05:05:37,1653681,0,1.13474e+07,1.58985e+08,1.62848e+08,1.80408e+08,4481,18797,87646,274903,725,7187,52679,111644,8.62e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45400,608788,800,4200,35500,6.07662e+06
2026-01-23 05:15:37,1655303,0,2.07771e+07,1.58632e+08,1.64969e+08,1.69005e+08,5892,16403,116305,124840,800,10748,90747,122906,8.621e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45400,608788,800,4200,35600,6.07662e+06
2026-01-23 05:25:37,1657867,0,9.9978e+06,1.58735e+08,1.60175e+08,1.6109e+08,3953,16864,78758,99714,746,6519,100266,238229,8.621e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45500,608788,800,4200,35700,6.07662e+06
2026-01-23 05:35:37,1661505,0,8.90078e+06,1.58379e+08,1.60729e+08,1.83211e+08,2464,19458,69404,128316,794,7887,95368,103709,8.622e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45700,608788,800,4200,36000,6.07662e+06
2026-01-23 05:45:37,1663485,0,9.3404e+06,1.58849e+08,1.61051e+08,1.62145e+08,3780,18340,112891,112903,856,47800,206012,207209,8.622e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45800,608788,800,4200,36400,6.07662e+06
2026-01-23 05:55:37,1666089,0,9.1251e+06,1.58812e+08,1.59859e+08,1.60563e+08,3500,16158,72385,123967,836,29302,107979,178173,8.623e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,45800,608788,800,4200,36900,6.07662e+06
2026-01-23 06:05:37,1668761,0,9.21948e+06,1.58642e+08,1.60055e+08,1.70912e+08,2420,41348,82184,91236,869,7195,80533,130542,8.623e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,46200,608788,800,4200,36900,6.07662e+06
2026-01-23 06:15:37,1671245,0,9.72576e+06,1.58744e+08,1.60633e+08,1.67558e+08,3156,18743,86694,111929,783,6911,68559,139681,8.624e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,46300,608788,800,4200,37100,6.07662e+06
2026-01-23 06:25:37,1674203,0,8.75701e+06,1.58734e+08,1.60249e+08,1.61308e+08,3112,16530,63689,80510,835,5366,57970,127651,8.625e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,46400,608788,800,4200,37100,6.07662e+06
2026-01-23 06:35:37,1682643,0,8.58272e+06,1.58083e+08,1.59848e+08,1.61429e+08,1443,15315,78247,230177,928,8973,99794,413447,8.624e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,46800,608788,800,4200,37400,6.07662e+06
2026-01-23 06:45:37,1686569,0,8.91519e+06,1.58702e+08,1.60547e+08,1.61282e+08,2408,16171,70784,81033,804,5516,55402,85525,8.625e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,47100,608788,800,4200,37400,6.07662e+06
2026-01-23 06:55:37,1690014,0,9.13799e+06,1.5831e+08,1.60041e+08,1.60927e+08,3449,15429,60070,88096,788,6810,69862,513221,8.626e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,47100,608788,800,4200,37500,6.07662e+06
2026-01-23 07:05:37,1694277,0,8.89568e+06,1.58405e+08,1.59912e+08,1.61402e+08,2839,31781,83260,457627,781,32051,110524,148997,8.626e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11700,47400,608788,800,4200,38100,6.07662e+06
2026-01-23 07:15:37,1698177,0,9.16153e+06,1.58586e+08,1.60052e+08,1.60771e+08,2376,20913,92511,138301,696,24291,157266,221627,8.627e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,47700,608788,800,4200,38700,6.07662e+06
2026-01-23 07:25:37,1701085,0,9.0365e+06,1.58654e+08,1.60865e+08,1.67054e+08,2269,19545,64575,80624,756,9755,104241,123863,8.628e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,47700,608788,800,4200,38900,6.07662e+06
2026-01-23 07:35:37,1702989,0,1.41463e+07,1.58892e+08,1.60172e+08,1.61127e+08,5427,17744,66131,89742,721,11591,63507,74900,8.629e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,47800,608788,800,4200,39100,6.07662e+06
2026-01-23 07:45:37,1705256,0,9.31558e+06,1.59023e+08,1.60561e+08,1.61181e+08,2772,19861,57265,106772,743,7182,50179,127765,8.629e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,47900,608788,800,4200,39100,6.07662e+06
2026-01-23 07:55:37,1707931,0,9.03599e+06,1.58911e+08,1.59788e+08,1.60232e+08,3076,20512,82002,85791,837,7797,71736,89260,8.63e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48000,608788,800,4300,39300,6.07662e+06
2026-01-23 08:05:37,1710940,0,9.11977e+06,1.58603e+08,1.60155e+08,1.61764e+08,3778,22058,111856,170179,795,9890,87489,107907,8.63e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48100,608788,800,4300,39500,6.07662e+06
2026-01-23 08:15:37,1713074,0,8.89396e+06,1.58915e+08,1.6037e+08,1.61728e+08,2906,28490,137250,166591,759,53363,97792,116204,8.631e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48200,608788,800,4300,40000,6.07662e+06
2026-01-23 08:25:37,1715644,0,8.73935e+06,1.59022e+08,1.6025e+08,1.60868e+08,2421,20873,126700,139997,712,24477,86450,503947,8.631e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48300,608788,800,4300,40300,6.07662e+06
2026-01-23 08:35:37,1722717,0,9.06976e+06,1.58122e+08,1.59853e+08,1.61089e+08,1650,12478,67702,95091,832,5036,55675,160431,8.633e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48400,608788,800,4300,40500,6.07662e+06
2026-01-23 08:45:37,1728215,0,9.00293e+06,1.58338e+08,1.59863e+08,1.71293e+08,1944,17749,83632,145796,776,6787,76804,107708,8.634e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48600,608788,800,4300,40800,6.07662e+06
2026-01-23 08:55:37,1731952,0,8.76072e+06,1.58861e+08,1.60836e+08,1.67612e+08,2149,20916,78612,131240,731,4579,61325,178850,8.634e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,48700,608788,800,4300,40900,6.07662e+06
2026-01-23 09:05:37,1734927,0,9.67975e+06,1.58912e+08,1.59839e+08,1.61081e+08,3608,34536,128287,193240,687,6437,89776,94084,8.635e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,49000,608788,800,4300,41000,6.07662e+06
2026-01-23 09:15:37,1737363,0,1.03714e+07,1.58664e+08,1.6123e+08,1.62779e+08,4665,38068,108436,161711,709,11612,55465,62047,8.636e+06,1.581e+08,1.598e+08,6.33131e+08,1500,11800,49100,608788,800,4300,41100,6.07662e+06
